management,foundfam_owned,country,industry,comp_strength
3.0,0,Canada,fab_metal,med
3.55555558204651,0,Canada,stone,high
4.5,0,Canada,transport,low
2.66666674613953,1,Canada,lumber,low
2.94444441795349,1,Canada,rubber,high
3.44444441795349,1,Canada,fab_metal,high
3.11111116409302,1,Canada,lumber,high
2.88888883590698,1,Canada,food,low
3.83333325386047,0,Canada,lumber,high
3.33333325386047,0,Canada,milled,high
3.44444441795349,0,Canada,food,high
3.33333325386047,1,Canada,apparel,high
3.22222232818604,0,Canada,measurement,high
3.0,0,Canada,furniture,high
2.72222232818604,0,Canada,paper,low
2.88888883590698,0,Canada,machinery,low
3.61111116409302,0,Canada,electronic,med
2.72222232818604,0,Canada,machinery,low
3.23529410362244,0,Canada,machinery,med
2.66666674613953,1,Canada,paper,med
2.61111116409302,1,Canada,furniture,high
2.77777767181396,1,Canada,lumber,high
2.77777767181396,0,Canada,machinery,high
3.38888883590698,1,Canada,food,low
4.11111116409302,0,Canada,transport,med
3.55555558204651,1,Canada,transport,low
3.0,0,Canada,electronic,high
3.33333325386047,0,Canada,paper,high
2.88888883590698,0,Canada,stone,med
3.83333325386047,0,Canada,machinery,high
2.83333325386047,1,Canada,food,med
3.44444441795349,1,Canada,printing,high
2.88888883590698,0,Canada,stone,high
2.61111116409302,0,Canada,lumber,high
3.83333325386047,1,Canada,printing,low
2.16666674613953,1,Canada,food,high
2.66666674613953,1,Canada,apparel,high
3.0,0,Canada,rubber,high
3.5,0,Canada,fab_metal,high
2.88888883590698,0,Canada,food,high
2.66666674613953,1,Canada,food,high
2.38888883590698,0,Canada,furniture,high
3.44444441795349,0,Canada,chemicals,high
2.77777767181396,0,Canada,machinery,high
3.22222232818604,0,Canada,machinery,med
3.38888883590698,1,Canada,fab_metal,high
2.61111116409302,0,Canada,food,high
3.33333325386047,0,Canada,chemicals,high
2.77777767181396,0,Canada,transport,high
3.05555558204651,0,Canada,stone,med
3.77777767181396,0,Canada,chemicals,low
3.83333325386047,0,Canada,stone,high
3.22222232818604,0,Canada,transport,low
2.05555558204651,1,Canada,lumber,med
3.72222232818604,0,Canada,machinery,high
2.11111116409302,1,Canada,apparel,high
2.94444441795349,0,Canada,furniture,high
2.77777767181396,0,Canada,pri_metal,low
3.22222232818604,0,Canada,furniture,low
2.83333325386047,1,Canada,apparel,med
1.72222220897675,0,Canada,paper,high
2.82352948188782,1,Canada,chemicals,high
2.38888883590698,1,Canada,furniture,high
3.83333325386047,0,Canada,milled,med
3.11111116409302,0,Canada,chemicals,high
3.16666674613953,0,Canada,chemicals,med
2.0,1,Canada,paper,med
3.38888883590698,0,Canada,chemicals,high
2.66666674613953,1,Canada,paper,high
2.38888883590698,1,Canada,leather,high
3.11111116409302,1,Canada,furniture,med
3.72222232818604,0,Canada,measurement,med
1.94444441795349,0,Canada,printing,low
2.55555558204651,0,Canada,printing,high
2.33333325386047,0,Canada,furniture,high
4.27777767181396,0,Canada,pri_metal,med
2.88888883590698,1,Canada,machinery,high
3.61111116409302,1,Canada,machinery,high
3.5,0,Canada,lumber,high
3.77777767181396,0,Canada,fab_metal,high
3.77777767181396,1,Canada,rubber,high
3.55555558204651,0,Canada,chemicals,high
2.44444441795349,1,Canada,misc_manuf,high
3.38888883590698,0,Canada,fab_metal,high
2.88888883590698,1,Canada,lumber,low
3.83333325386047,0,Canada,transport,high
2.55555558204651,0,Canada,printing,high
3.88888883590698,1,Canada,pri_metal,med
3.94444441795349,1,Canada,rubber,high
2.66666674613953,0,Canada,chemicals,low
3.61111116409302,0,Canada,food,low
2.44444441795349,0,Canada,rubber,high
2.55555558204651,0,Canada,fab_metal,high
2.61111116409302,1,Canada,misc_manuf,med
1.88888883590698,1,Canada,paper,high
2.83333325386047,1,Canada,rubber,high
4.5,0,Canada,paper,high
2.33333325386047,0,Canada,food,high
3.77777767181396,0,Canada,pri_metal,low
3.22222232818604,0,Canada,printing,high
3.38888883590698,0,Canada,printing,low
4.05555534362793,0,Canada,printing,high
3.44444441795349,1,Canada,printing,high
3.27777767181396,0,Canada,printing,low
3.0,0,Canada,rubber,high
2.61111116409302,0,Canada,machinery,low
4.0,0,Canada,transport,low
4.22222232818604,1,Canada,stone,high
2.83333325386047,0,Canada,lumber,high
2.66666674613953,1,Canada,stone,high
3.33333325386047,1,Canada,measurement,high
3.22222232818604,0,Canada,paper,med
1.44444441795349,0,Canada,milled,high
3.61111116409302,0,Canada,electronic,med
3.38888883590698,0,Canada,pri_metal,med
3.22222232818604,0,Canada,apparel,med
4.44444465637207,0,Canada,chemicals,high
3.83333325386047,0,Canada,misc_manuf,high
2.0,0,Canada,machinery,high
2.77777767181396,0,Canada,lumber,high
4.16666650772095,0,Canada,paper,med
4.0,0,Canada,pri_metal,high
3.77777767181396,0,Canada,rubber,high
2.77777767181396,0,Canada,rubber,high
3.38888883590698,1,Canada,misc_manuf,high
2.38888883590698,0,Canada,machinery,high
2.27777767181396,1,Canada,transport,high
3.44444441795349,1,Canada,lumber,low
3.05555558204651,0,Canada,transport,low
3.27777767181396,0,Canada,food,low
2.38888883590698,1,Canada,rubber,high
4.5,0,Canada,chemicals,med
1.77777779102325,1,Canada,stone,high
2.55555558204651,0,Canada,petrol,low
3.88888883590698,0,Canada,printing,low
3.16666674613953,0,Canada,chemicals,high
3.44444441795349,1,Canada,pri_metal,high
2.55555558204651,1,Canada,lumber,high
3.27777767181396,0,Canada,fab_metal,high
3.44444441795349,0,Canada,stone,high
2.38888883590698,1,Canada,transport,med
3.0,0,Canada,food,high
3.77777767181396,0,Canada,machinery,med
2.88888883590698,1,Canada,food,high
2.64705872535706,0,Canada,chemicals,high
4.5,0,Canada,lumber,high
3.88888883590698,0,Canada,food,low
3.44444441795349,1,Canada,pri_metal,high
3.44444441795349,0,Canada,rubber,high
3.0,1,Canada,machinery,high
2.5,0,Canada,rubber,high
2.38888883590698,1,Canada,pri_metal,high
3.66666674613953,1,Canada,fab_metal,med
2.76470589637756,1,Canada,furniture,high
2.66666674613953,0,Canada,lumber,high
3.05555558204651,0,Canada,fab_metal,high
2.88888883590698,0,Canada,lumber,high
2.77777767181396,1,Canada,lumber,high
3.33333325386047,0,Canada,petrol,high
4.27777767181396,1,Canada,misc_manuf,high
2.72222232818604,0,Canada,printing,high
3.72222232818604,0,Canada,petrol,high
4.05555534362793,1,Canada,paper,high
2.47058820724487,1,Canada,stone,med
2.23529410362244,0,Canada,machinery,high
3.55555558204651,1,Canada,lumber,high
3.72222232818604,1,Canada,fab_metal,high
3.38888883590698,0,Canada,fab_metal,high
3.0,1,Canada,apparel,high
2.66666674613953,0,Canada,misc_manuf,high
3.5,0,Canada,lumber,high
2.16666674613953,1,Canada,paper,high
2.83333325386047,0,Canada,lumber,high
1.94444441795349,1,Canada,lumber,high
2.5,0,Canada,machinery,low
3.5,1,Canada,food,high
3.72222232818604,1,Canada,machinery,high
2.77777767181396,0,Canada,fab_metal,high
3.77777767181396,0,Canada,measurement,med
3.44444441795349,1,Canada,paper,high
3.44444441795349,0,Canada,fab_metal,low
3.16666674613953,0,Canada,paper,high
3.05555558204651,0,Canada,chemicals,high
2.83333325386047,0,Canada,pri_metal,low
2.33333325386047,0,Canada,printing,low
2.55555558204651,0,Canada,lumber,high
3.44444441795349,0,Canada,machinery,high
2.94444441795349,0,Canada,electronic,med
3.44444441795349,0,Canada,electronic,med
3.22222232818604,0,Canada,machinery,med
2.83333325386047,0,Canada,printing,high
2.94444441795349,0,Canada,pri_metal,low
1.66666662693024,0,Canada,chemicals,low
3.61111116409302,0,Canada,machinery,high
4.0,0,Canada,food,high
3.16666674613953,0,Canada,food,high
2.82352948188782,0,Canada,transport,high
3.0,0,Canada,machinery,med
3.27777767181396,1,Canada,chemicals,high
2.55555558204651,1,Canada,rubber,high
2.55555558204651,1,Canada,misc_manuf,high
2.72222232818604,0,Canada,food,high
2.11111116409302,0,Canada,lumber,high
2.61111116409302,1,Canada,machinery,low
1.94444441795349,0,Canada,fab_metal,low
2.66666674613953,1,Canada,electronic,high
3.88888883590698,0,Canada,furniture,med
3.5,0,Canada,printing,high
3.94444441795349,1,Canada,pri_metal,med
3.61111116409302,0,Canada,furniture,med
2.33333325386047,1,Canada,printing,med
3.55555558204651,0,Canada,machinery,med
2.88888883590698,0,Canada,machinery,high
3.11111116409302,1,Canada,rubber,low
2.88888883590698,0,Canada,lumber,high
2.17647051811218,0,Canada,milled,med
4.44444465637207,0,Canada,transport,high
2.55555558204651,1,Canada,machinery,high
2.55555558204651,1,Canada,printing,high
3.38888883590698,0,Canada,food,high
2.72222232818604,0,Canada,fab_metal,high
3.11111116409302,1,Canada,rubber,high
2.11111116409302,1,Canada,furniture,high
2.83333325386047,0,Canada,chemicals,high
3.5,1,Canada,machinery,high
2.94444441795349,1,Canada,machinery,high
3.38888883590698,0,Canada,machinery,high
2.94444441795349,0,Canada,furniture,low
3.94444441795349,1,Canada,machinery,med
3.72222232818604,0,Canada,fab_metal,high
2.72222232818604,1,Canada,measurement,high
3.38888883590698,0,Canada,lumber,high
4.55555534362793,0,Canada,food,med
4.27777767181396,0,Canada,fab_metal,high
2.72222232818604,0,Canada,machinery,low
2.72222232818604,1,Canada,printing,high
4.22222232818604,1,Canada,pri_metal,high
4.05555534362793,0,Canada,electronic,low
3.44444441795349,0,Canada,pri_metal,med
3.11111116409302,1,Canada,lumber,med
2.72222232818604,0,Canada,food,med
3.22222232818604,0,Canada,pri_metal,high
3.88888883590698,0,Canada,apparel,high
2.88888883590698,0,Canada,stone,high
2.64705872535706,1,Canada,lumber,high
3.5,0,Canada,rubber,med
3.72222232818604,0,Canada,food,low
3.38888883590698,0,Canada,stone,low
4.11111116409302,0,Canada,transport,low
2.55555558204651,1,Canada,furniture,high
4.55555534362793,0,Canada,fab_metal,high
3.27777767181396,0,Canada,pri_metal,high
3.5,0,Canada,food,high
3.27777767181396,0,Canada,food,high
2.55555558204651,1,Canada,rubber,low
4.44444465637207,0,Canada,pri_metal,high
3.5,1,Canada,fab_metal,med
3.17647051811218,0,Canada,lumber,high
3.44444441795349,1,Canada,paper,high
3.83333325386047,1,Canada,misc_manuf,low
2.38888883590698,0,Canada,food,med
3.0,0,Canada,chemicals,med
3.27777767181396,0,Canada,food,high
2.94444441795349,0,Canada,lumber,med
4.16666650772095,0,Canada,machinery,high
3.22222232818604,0,Canada,paper,med
2.94444441795349,0,Canada,machinery,med
3.16666674613953,0,Canada,pri_metal,high
2.88888883590698,1,Canada,machinery,high
2.66666674613953,0,Canada,chemicals,low
2.38888883590698,0,Canada,printing,low
4.11111116409302,1,Canada,furniture,med
3.61111116409302,0,Canada,food,high
2.61111116409302,1,Canada,machinery,high
1.72222220897675,1,Canada,machinery,med
3.72222232818604,0,Canada,printing,high
2.66666674613953,1,Canada,fab_metal,high
3.72222232818604,0,Canada,fab_metal,med
3.27777767181396,0,Canada,machinery,med
2.88888883590698,0,Canada,electronic,high
1.94444441795349,1,Canada,furniture,high
3.55555558204651,0,Canada,electronic,high
3.05555558204651,0,Canada,pri_metal,med
3.94444441795349,0,Canada,pri_metal,low
2.83333325386047,0,Canada,machinery,high
2.61111116409302,1,Canada,paper,low
2.83333325386047,1,Canada,machinery,high
4.11111116409302,1,Canada,lumber,high
4.11111116409302,0,Canada,lumber,med
4.0,0,Canada,printing,low
3.66666674613953,1,Canada,rubber,high
3.66666674613953,0,Canada,paper,low
2.61111116409302,1,Canada,machinery,high
2.5,1,Canada,food,low
3.72222232818604,1,Canada,transport,low
4.05555534362793,1,Canada,machinery,high
4.38888883590698,0,Canada,lumber,med
2.77777767181396,0,Canada,paper,med
3.38888883590698,1,Canada,food,high
2.66666674613953,0,Canada,machinery,high
3.66666674613953,0,Canada,electronic,med
3.27777767181396,0,Canada,transport,low
2.47058820724487,0,Canada,electronic,high
4.5,0,Canada,electronic,med
2.88888883590698,0,Canada,food,high
3.05555558204651,1,Canada,food,low
3.66666674613953,0,Canada,measurement,high
1.83333337306976,0,Canada,misc_manuf,low
2.83333325386047,1,Canada,chemicals,med
2.61111116409302,1,Canada,stone,low
3.72222232818604,0,Canada,printing,low
3.88235282897949,0,Canada,misc_manuf,med
2.27777767181396,1,Canada,furniture,high
2.55555558204651,0,Canada,paper,med
2.66666674613953,0,Canada,printing,low
2.5,0,Canada,printing,high
2.88888883590698,0,Canada,transport,high
4.33333349227905,1,Canada,pri_metal,med
2.0,0,Canada,food,high
3.55555558204651,0,Canada,paper,high
2.72222232818604,1,Canada,lumber,high
2.44444441795349,0,Canada,electronic,low
2.66666674613953,1,Canada,lumber,med
2.61111116409302,0,Canada,machinery,low
4.0,1,Canada,transport,low
4.05555534362793,0,Canada,chemicals,low
3.5,0,Canada,food,high
2.77777767181396,0,Canada,milled,high
3.88888883590698,0,Canada,electronic,med
2.76470589637756,0,Canada,lumber,high
2.44444441795349,0,Canada,lumber,med
2.72222232818604,0,Canada,fab_metal,med
2.61111116409302,0,Canada,machinery,high
3.83333325386047,0,Canada,machinery,med
3.38888883590698,0,Canada,pri_metal,med
3.66666674613953,0,Canada,lumber,med
2.22222232818604,1,Canada,fab_metal,high
4.5,0,Canada,paper,med
3.05555558204651,0,Canada,machinery,med
3.05555558204651,0,Canada,electronic,high
4.33333349227905,0,Canada,measurement,med
3.16666674613953,0,Canada,paper,high
3.22222232818604,0,Canada,paper,low
2.83333325386047,1,Canada,lumber,med
3.55555558204651,0,Canada,fab_metal,med
3.64705872535706,1,Canada,paper,med
3.0,1,Canada,stone,high
4.16666650772095,0,Canada,stone,high
2.66666674613953,1,Canada,milled,low
4.22222232818604,1,Canada,rubber,low
3.70588231086731,0,Canada,measurement,med
3.55555558204651,0,Canada,printing,low
3.38888883590698,0,Canada,electronic,high
3.22222232818604,0,Canada,fab_metal,high
2.83333325386047,0,Canada,apparel,low
3.33333325386047,1,Canada,transport,low
3.0,1,Canada,milled,high
3.33333325386047,1,Canada,food,low
2.38888883590698,0,Canada,furniture,high
4.11111116409302,0,Canada,stone,low
2.33333325386047,0,Canada,stone,low
2.5,0,Canada,rubber,high
3.0,0,Canada,fab_metal,med
2.83333325386047,1,Canada,lumber,high
3.55555558204651,1,Canada,paper,low
2.94444441795349,0,Canada,lumber,med
2.66666674613953,0,Canada,food,high
4.11111116409302,0,Canada,stone,low
2.94117641448975,0,Canada,food,high
2.55555558204651,1,Canada,apparel,high
2.16666674613953,1,Canada,printing,high
3.72222232818604,0,Canada,transport,high
3.61111116409302,1,Canada,food,high
3.77777767181396,1,Canada,lumber,high
3.61111116409302,0,Canada,food,low
3.05555558204651,1,Canada,paper,high
2.88888883590698,0,Canada,petrol,high
3.33333325386047,1,Chile,pri_metal,med
4.16666650772095,0,Chile,pri_metal,high
2.5,0,Chile,food,high
2.11111116409302,1,Chile,rubber,high
2.33333325386047,1,Chile,food,high
2.55555558204651,1,Chile,transport,low
1.94444441795349,1,Chile,milled,high
1.83333337306976,0,Chile,fab_metal,med
3.0,0,Chile,lumber,high
2.22222232818604,0,Chile,fab_metal,med
2.05555558204651,0,Chile,milled,high
3.11111116409302,0,Chile,food,low
2.83333325386047,0,Chile,lumber,low
3.0,1,Chile,transport,high
3.16666674613953,1,Chile,machinery,low
1.94444441795349,1,Chile,milled,low
2.5,1,Chile,food,med
2.77777767181396,1,Chile,lumber,med
2.94444441795349,1,Chile,milled,high
2.83333325386047,0,Chile,milled,med
1.77777779102325,1,Chile,milled,high
2.0,1,Chile,pri_metal,high
2.27777767181396,0,Chile,food,high
2.5,0,Chile,fab_metal,low
2.22222232818604,1,Chile,food,high
2.44444441795349,1,Chile,chemicals,high
1.88888883590698,1,Chile,food,med
2.5,1,Chile,food,med
2.83333325386047,0,Chile,food,med
3.11111116409302,0,Chile,pri_metal,high
3.5,1,Chile,food,high
2.77777767181396,0,Chile,food,med
1.94444441795349,0,Chile,food,high
3.16666674613953,1,Chile,food,low
2.83333325386047,1,Chile,furniture,high
2.38888883590698,1,Chile,food,med
3.05555558204651,0,Chile,electronic,high
2.83333325386047,1,Chile,food,high
1.94444441795349,0,Chile,fab_metal,high
2.72222232818604,0,Chile,machinery,med
2.5,0,Chile,food,med
3.05555558204651,0,Chile,food,high
2.55555558204651,1,Chile,food,high
2.33333325386047,0,Chile,stone,med
2.72222232818604,0,Chile,food,high
3.0,1,Chile,machinery,high
3.83333325386047,0,Chile,tobacco,low
2.61111116409302,0,Chile,electronic,low
3.27777767181396,0,Chile,stone,low
2.55555558204651,0,Chile,food,high
2.94444441795349,0,Chile,food,high
2.72222232818604,0,Chile,electronic,high
3.77777767181396,0,Chile,chemicals,low
3.16666674613953,0,Chile,chemicals,med
3.22222232818604,1,Chile,food,low
3.44444441795349,0,Chile,food,low
3.0,0,Chile,paper,low
3.83333325386047,0,Chile,food,low
3.05555558204651,0,Chile,food,low
2.94444441795349,1,Chile,lumber,med
2.66666674613953,0,Chile,pri_metal,low
3.16666674613953,0,Chile,furniture,low
2.83333325386047,0,Chile,food,low
3.38888883590698,0,Chile,food,low
3.55555558204651,0,Chile,chemicals,high
3.0,0,Chile,electronic,high
2.88888883590698,0,Chile,petrol,low
3.38888883590698,0,Chile,lumber,low
3.0,0,Chile,fab_metal,med
2.66666674613953,0,Chile,food,med
3.11111116409302,0,Chile,food,med
2.83333325386047,1,Chile,food,med
3.22222232818604,0,Chile,stone,low
2.66666674613953,0,Chile,milled,low
3.77777767181396,0,Chile,chemicals,med
2.72222232818604,0,Chile,milled,high
2.72222232818604,1,Chile,chemicals,low
3.72222232818604,0,Chile,stone,high
2.22222232818604,0,Chile,milled,high
2.77777767181396,0,Chile,transport,low
3.72222232818604,0,Chile,transport,low
2.5,1,Chile,rubber,high
2.05555558204651,1,Chile,leather,med
3.05555558204651,0,Chile,machinery,med
3.55555558204651,0,Chile,pri_metal,low
3.16666674613953,1,Chile,leather,low
1.94444441795349,1,Chile,pri_metal,low
2.66666674613953,0,Chile,machinery,med
2.33333325386047,0,Chile,chemicals,low
2.66666674613953,1,Chile,milled,med
3.0,1,Chile,misc_manuf,low
2.72222232818604,0,Chile,stone,med
3.72222232818604,0,Chile,pri_metal,high
2.77777767181396,1,Chile,pri_metal,med
1.22222220897675,1,Chile,fab_metal,low
2.88888883590698,0,Chile,food,high
3.16666674613953,0,Chile,chemicals,high
2.94444441795349,1,Chile,stone,low
2.88888883590698,0,Chile,chemicals,high
3.5,0,Chile,chemicals,low
3.61111116409302,1,Chile,stone,low
4.05555534362793,0,Chile,transport,high
3.38888883590698,1,Chile,chemicals,med
1.61111116409302,0,Chile,chemicals,med
3.0,0,Chile,food,low
2.88888883590698,1,Chile,furniture,med
3.05555558204651,1,Chile,chemicals,med
3.16666674613953,0,Chile,electronic,med
2.88888883590698,0,Chile,lumber,low
2.83333325386047,0,Chile,pri_metal,high
2.61111116409302,1,Chile,machinery,low
2.83333325386047,1,Chile,misc_manuf,med
2.33333325386047,1,Chile,machinery,low
3.27777767181396,1,Chile,food,low
2.88888883590698,0,Chile,electronic,high
3.16666674613953,1,Chile,food,low
2.61111116409302,0,Chile,food,low
1.77777779102325,1,Chile,food,high
2.22222232818604,1,Chile,fab_metal,high
2.38888883590698,1,Chile,chemicals,high
2.44444441795349,1,Chile,machinery,high
3.16666674613953,0,Chile,rubber,high
3.22222232818604,0,Chile,stone,med
3.22222232818604,1,Chile,rubber,high
2.88888883590698,1,Chile,fab_metal,high
2.11111116409302,1,Chile,pri_metal,high
1.88888883590698,1,Chile,paper,med
2.5,1,Chile,fab_metal,high
3.33333325386047,1,Chile,chemicals,high
3.16666674613953,0,Chile,food,med
2.55555558204651,1,Chile,rubber,high
2.0,1,Chile,rubber,high
2.16666674613953,1,Chile,food,high
2.38888883590698,1,Chile,milled,med
3.22222232818604,1,Chile,chemicals,high
2.38888883590698,1,Chile,food,high
3.22222232818604,0,Chile,rubber,high
3.44444441795349,0,Chile,apparel,high
2.83333325386047,0,Chile,chemicals,high
2.55555558204651,1,Chile,chemicals,high
1.94444441795349,1,Chile,transport,med
2.0,1,Chile,rubber,high
1.61111116409302,1,Chile,food,high
3.55555558204651,0,Chile,paper,low
2.66666674613953,0,Chile,rubber,high
2.05555558204651,1,Chile,food,low
2.94444441795349,0,Chile,rubber,high
2.61111116409302,1,Chile,rubber,low
3.94444441795349,0,Chile,food,med
2.72222232818604,0,Chile,paper,high
2.55555558204651,1,Chile,rubber,high
2.0,1,Chile,measurement,low
2.66666674613953,1,Chile,food,high
2.83333325386047,1,Chile,paper,high
2.66666674613953,0,Chile,food,low
2.88888883590698,0,Chile,machinery,high
2.38888883590698,1,Chile,electronic,low
1.83333337306976,1,Chile,misc_manuf,low
1.66666662693024,0,Chile,milled,low
3.5,1,Chile,chemicals,med
3.11111116409302,0,Chile,food,high
1.33333337306976,1,Chile,stone,low
3.0,1,Chile,leather,low
1.83333337306976,1,Chile,chemicals,high
3.66666674613953,1,Chile,chemicals,low
3.94444441795349,0,Chile,chemicals,low
2.88888883590698,1,Chile,chemicals,high
3.55555558204651,0,Chile,leather,low
3.0,1,Chile,transport,high
2.0,0,Chile,stone,low
2.61111116409302,1,Chile,food,high
2.88888883590698,1,Chile,fab_metal,high
1.94444441795349,0,Chile,milled,low
3.66666674613953,0,Chile,chemicals,high
3.33333325386047,0,Chile,food,high
2.61111116409302,0,Chile,lumber,high
2.11111116409302,1,Chile,apparel,high
2.77777767181396,1,Chile,fab_metal,high
3.0,0,Chile,chemicals,med
3.94444441795349,0,Chile,food,med
1.5,1,Chile,food,med
3.44444441795349,1,Chile,rubber,high
2.77777767181396,1,Chile,apparel,med
3.16666674613953,0,Chile,measurement,high
3.16666674613953,0,Chile,rubber,high
3.11111116409302,0,Chile,fab_metal,high
3.27777767181396,0,Chile,food,high
2.38888883590698,0,Chile,milled,high
2.83333325386047,1,Chile,rubber,high
2.88888883590698,1,Chile,rubber,low
1.05555558204651,1,Chile,leather,low
2.83333325386047,0,Chile,food,high
3.05555558204651,1,Chile,machinery,high
2.16666674613953,1,Chile,food,high
2.88888883590698,1,Chile,chemicals,high
2.66666674613953,0,Chile,machinery,med
2.61111116409302,0,Chile,paper,low
3.61111116409302,0,Chile,chemicals,high
3.11111116409302,0,Chile,fab_metal,high
2.11111116409302,0,Chile,apparel,high
1.94444441795349,1,Chile,food,high
3.55555558204651,0,Chile,transport,low
2.83333325386047,0,Chile,pri_metal,high
2.94444441795349,0,Chile,paper,med
2.77777767181396,0,Chile,fab_metal,high
2.83333325386047,1,Chile,apparel,high
2.55555558204651,1,Chile,apparel,low
2.61111116409302,0,Chile,pri_metal,med
1.66666662693024,1,Chile,chemicals,low
2.88888883590698,0,Chile,food,high
2.66666674613953,1,Chile,food,high
3.16666674613953,1,Chile,rubber,high
2.77777767181396,0,Chile,paper,med
1.38888883590698,0,Chile,electronic,low
3.0,1,Chile,pri_metal,high
3.33333325386047,0,Chile,rubber,high
2.0,1,Chile,machinery,high
2.94444441795349,1,Chile,fab_metal,high
3.16666674613953,0,Chile,paper,high
2.05555558204651,1,Chile,pri_metal,high
3.72222232818604,0,Chile,food,low
2.27777767181396,1,Chile,chemicals,high
2.5,0,Chile,chemicals,high
3.38888883590698,0,Chile,chemicals,high
3.77777767181396,0,Chile,chemicals,low
2.44444441795349,1,Chile,measurement,low
2.66666674613953,1,Chile,paper,low
2.77777767181396,1,Chile,chemicals,high
2.94444441795349,0,Chile,food,high
2.44444441795349,1,Chile,paper,high
2.44444441795349,0,Chile,lumber,high
3.05555558204651,0,Chile,food,high
3.11111116409302,1,Chile,food,low
3.11111116409302,1,Chile,machinery,low
2.66666674613953,0,Chile,paper,high
3.27777767181396,0,Chile,paper,high
2.05555558204651,1,Chile,stone,high
2.77777767181396,1,Chile,food,high
1.94444441795349,1,Chile,apparel,high
1.77777779102325,1,Chile,leather,high
2.38888883590698,1,Chile,transport,high
3.83333325386047,0,Chile,food,med
3.22222232818604,0,Chile,lumber,high
2.55555558204651,0,Chile,food,high
1.88888883590698,0,Chile,pri_metal,med
3.0,0,Chile,food,low
3.16666674613953,1,Chile,lumber,high
2.72222232818604,1,Chile,food,med
3.0,0,Chile,apparel,high
3.33333325386047,0,Chile,measurement,med
2.88888883590698,0,Chile,food,high
1.94444441795349,1,Chile,pri_metal,high
2.16666674613953,1,Chile,electronic,high
2.66666674613953,1,Chile,chemicals,med
3.0,1,Chile,food,high
2.33333325386047,0,Chile,paper,high
3.05555558204651,0,Chile,paper,high
3.11111116409302,1,Chile,fab_metal,high
2.66666674613953,0,Chile,pri_metal,high
3.38888883590698,0,Chile,apparel,high
2.88888883590698,1,Chile,machinery,high
3.5,0,Chile,pri_metal,high
3.05555558204651,0,Chile,paper,low
2.33333325386047,0,Chile,chemicals,med
2.72222232818604,1,Chile,food,high
3.05555558204651,0,Chile,misc_manuf,high
3.66666674613953,0,Chile,food,med
2.61111116409302,1,Chile,printing,low
3.77777767181396,0,Chile,chemicals,high
3.11111116409302,1,Chile,chemicals,med
2.5,1,Chile,apparel,high
3.33333325386047,0,Chile,pri_metal,med
2.33333325386047,1,Chile,food,med
3.0,0,Chile,pri_metal,med
2.55555558204651,1,Chile,furniture,low
1.83333337306976,0,Chile,leather,med
2.0,0,Chile,food,high
2.94444441795349,0,Chile,machinery,med
3.11111116409302,0,Chile,chemicals,high
1.61111116409302,0,Chile,stone,high
2.77777767181396,1,Chile,printing,low
3.0,1,Chile,stone,low
2.61111116409302,0,Chile,food,low
2.77777767181396,0,Chile,food,med
3.72222232818604,0,Chile,food,high
2.83333325386047,1,Chile,machinery,med
1.77777779102325,1,Chile,chemicals,high
2.61111116409302,0,Chile,petrol,high
3.0,0,Chile,apparel,low
2.0,1,Chile,furniture,med
3.0,1,Chile,printing,low
2.5,1,Chile,stone,low
2.11111116409302,1,Chile,leather,high
3.94444441795349,0,Chile,food,high
2.44444441795349,1,Chile,apparel,high
2.77777767181396,0,Chile,milled,high
1.83333337306976,0,Chile,food,high
2.66666674613953,1,Chile,apparel,med
2.83333325386047,0,Chile,rubber,high
2.55555558204651,1,Chile,rubber,high
2.38888883590698,1,Chile,food,high
1.44444441795349,1,Chile,machinery,high
2.5,1,Chile,food,high
2.83333325386047,1,Chile,food,high
1.5,1,Chile,stone,low
2.55555558204651,0,Chile,printing,med
2.83333325386047,1,Chile,furniture,low
2.33333325386047,1,Chile,rubber,med
2.61111116409302,1,Chile,chemicals,high
2.11111116409302,0,Chile,machinery,high
2.55555558204651,1,Chile,pri_metal,high
2.88888883590698,0,Chile,rubber,med
2.66666674613953,1,Chile,fab_metal,high
2.66666674613953,1,Chile,food,high
2.11111116409302,1,Chile,measurement,low
2.22222232818604,1,Chile,rubber,low
2.16666674613953,0,Chile,stone,low
2.77777767181396,0,Chile,milled,low
2.22222232818604,1,Chile,lumber,low
1.88888883590698,1,Chile,milled,high
1.83333337306976,1,Chile,chemicals,low
1.72222220897675,1,Chile,stone,low
2.5,0,Chile,food,low
1.88888883590698,1,Chile,paper,med
2.83333325386047,0,Chile,food,high
2.77777767181396,1,Chile,fab_metal,high
1.77777779102325,0,Chile,machinery,high
2.66666674613953,0,Chile,apparel,med
2.88888883590698,1,Chile,food,high
2.77777767181396,0,Chile,food,high
2.44444441795349,1,Chile,lumber,low
2.55555558204651,1,Chile,printing,high
2.27777767181396,1,Chile,food,med
4.16666650772095,0,Chile,pri_metal,med
2.38888883590698,0,Chile,printing,low
1.55555558204651,1,Chile,machinery,high
2.38888883590698,1,Chile,fab_metal,med
3.16666674613953,0,Chile,stone,low
1.88888883590698,1,Chile,electronic,high
2.27777767181396,0,Chile,food,low
3.16666674613953,0,Chile,pri_metal,high
2.22222232818604,0,Chile,machinery,low
2.11111116409302,1,Chile,machinery,high
2.16666674613953,0,Chile,printing,high
2.5,1,Chile,food,high
3.11111116409302,0,Chile,fab_metal,high
